test_mcc,test_auprc,test_elapsed_time,model
0.7477583021284182,0.8772461174614511,13.273593292105945,esm_6
0.7938008079785016,0.8891899054323826,54.43690099194646,mixed_0.4
0.8105856467150573,0.8969609147516832,89.05666571017355,mixed_0.3
0.8431625869824646,0.906043774543168,144.37813389021903,mixed_0.2
0.8680790595108567,0.9258014960333728,258.60021942202,mixed_0.1
0.8801745062170357,0.957965149559192,995.9489868641832,pt5
